,number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_merged_1_dropout,params_merged_1_size,params_merged_2_dropout,params_merged_2_size,params_merged_3_dropout,params_merged_3_size,state
1329,1329,0.7735849056603774,2024-03-05 04:30:18.905625,2024-03-05 04:30:30.645490,0 days 00:00:11.739865,0.0018695800400127913,0.415992193102065,214,0.43214130623435165,90,0.27751983607016084,47,COMPLETE
1330,1330,0.7735849056603774,2024-03-05 04:30:30.647913,2024-03-05 04:30:41.822270,0 days 00:00:11.174357,0.0023721593301812447,0.4162352829090105,200,0.41904676616041076,88,0.2814542138663251,46,COMPLETE
1331,1331,0.7830188679245284,2024-03-05 04:30:41.828740,2024-03-05 04:30:57.463174,0 days 00:00:15.634434,0.0017842091933879555,0.41497324785060374,203,0.4265615290958296,88,0.2887183060411628,46,COMPLETE
1332,1332,0.8301886792452831,2024-03-05 04:30:57.466041,2024-03-05 04:31:10.869578,0 days 00:00:13.403537,0.0026817350085511617,0.4000431657357633,207,0.4325734205176577,90,0.29021909730133555,47,COMPLETE
1333,1333,0.8018867924528302,2024-03-05 04:31:10.875417,2024-03-05 04:31:23.227151,0 days 00:00:12.351734,0.002301034904527605,0.4060881951443795,197,0.4231087302758439,88,0.2719153859536739,47,COMPLETE
1334,1334,0.8018867924528302,2024-03-05 04:31:23.228614,2024-03-05 04:31:33.900317,0 days 00:00:10.671703,0.002190904082631827,0.4101328626555247,206,0.4149880701328583,89,0.2850905516534883,47,COMPLETE
1335,1335,0.7924528301886793,2024-03-05 04:31:33.903634,2024-03-05 04:31:52.794636,0 days 00:00:18.891002,0.001954695188322959,0.40168207701021164,202,0.4368500402193002,90,0.2983165157882036,48,COMPLETE
1336,1336,0.8301886792452831,2024-03-05 04:31:52.799704,2024-03-05 04:32:06.392480,0 days 00:00:13.592776,0.0021917023269225253,0.4061131630192821,200,0.43532332148678454,91,0.27803803775220404,48,COMPLETE
1337,1337,0.8584905660377359,2024-03-05 04:32:06.394181,2024-03-05 04:32:17.117576,0 days 00:00:10.723395,0.0018336591684384013,0.3928936325232398,204,0.4272333958633488,87,0.28423839656883665,46,COMPLETE
1338,1338,0.7358490566037735,2024-03-05 04:32:17.122499,2024-03-05 04:32:26.858906,0 days 00:00:09.736407,0.0028355066288577925,0.38383555895812577,204,0.41861884414162204,86,0.2928403994826579,46,COMPLETE
1339,1339,0.8113207547169812,2024-03-05 04:32:26.862577,2024-03-05 04:32:40.240641,0 days 00:00:13.378064,0.0020339339347883985,0.3973091410725841,202,0.42575645761833325,84,0.28405777926288206,46,COMPLETE
1340,1340,0.7924528301886793,2024-03-05 04:32:40.243316,2024-03-05 04:32:51.005221,0 days 00:00:10.761905,0.0028688199666049804,0.39826690366209677,205,0.42184334158437403,87,0.26471692869498925,47,COMPLETE
1341,1341,0.7735849056603774,2024-03-05 04:32:51.009509,2024-03-05 04:33:01.349552,0 days 00:00:10.340043,0.0026885200426738343,0.40459746118723294,206,0.41542685804144575,86,0.27072583558188484,48,COMPLETE
1342,1342,0.8207547169811321,2024-03-05 04:33:01.351699,2024-03-05 04:33:13.537275,0 days 00:00:12.185576,0.002182153549990292,0.40585796529804413,199,0.4114349104066133,87,0.30025047497177815,45,COMPLETE
1343,1343,0.8018867924528302,2024-03-05 04:33:13.542208,2024-03-05 04:33:26.983231,0 days 00:00:13.441023,0.0017937621075322803,0.41054050551270704,198,0.4237186855088219,88,0.2967501198764731,45,COMPLETE
1344,1344,0.7735849056603774,2024-03-05 04:33:26.984760,2024-03-05 04:33:43.618890,0 days 00:00:16.634130,0.0016616432042535331,0.39818654819244753,206,0.4303414827481578,86,0.28393466834808073,46,COMPLETE
1345,1345,0.8018867924528302,2024-03-05 04:33:43.622664,2024-03-05 04:33:56.124902,0 days 00:00:12.502238,0.0017056938418175262,0.3956016201273915,203,0.40461085414114634,85,0.29605360918948415,45,COMPLETE
1346,1346,0.8113207547169812,2024-03-05 04:33:56.127827,2024-03-05 04:34:09.074188,0 days 00:00:12.946361,0.001493962835475282,0.3834505350450265,203,0.4270986145519902,84,0.29075230699711274,47,COMPLETE
1347,1347,0.8301886792452831,2024-03-05 04:34:09.077105,2024-03-05 04:34:21.701297,0 days 00:00:12.624192,0.0020809236700407583,0.41110151968447467,201,0.41564524884944926,87,0.29663619884052217,47,COMPLETE
1348,1348,0.7924528301886793,2024-03-05 04:34:21.705344,2024-03-05 04:34:33.714456,0 days 00:00:12.009112,0.002616946282561706,0.40311292751812344,209,0.4312845128873795,85,0.27260245269470007,46,COMPLETE
1349,1349,0.8113207547169812,2024-03-05 04:34:33.716879,2024-03-05 04:34:47.990266,0 days 00:00:14.273387,0.0015577015705112095,0.4105385858436202,201,0.4131608911382493,89,0.2845644260330258,45,COMPLETE
1350,1350,0.7735849056603774,2024-03-05 04:34:47.995020,2024-03-05 04:35:04.305702,0 days 00:00:16.310682,0.0018791102307427676,0.38919735217551477,199,0.4317902834184238,91,0.3038541621478616,46,COMPLETE
1351,1351,0.7735849056603774,2024-03-05 04:35:04.308294,2024-03-05 04:35:17.007648,0 days 00:00:12.699354,0.0014353139358814244,0.4149886925009579,199,0.4197766843951871,84,0.2793364956187524,47,COMPLETE
1352,1352,0.7924528301886793,2024-03-05 04:35:17.012050,2024-03-05 04:35:29.564373,0 days 00:00:12.552323,0.001663817973161781,0.42055656661476415,205,0.42753625853837496,88,0.28935710904158474,48,COMPLETE
1353,1353,0.7735849056603774,2024-03-05 04:35:29.566787,2024-03-05 04:35:48.509619,0 days 00:00:18.942832,0.001308368707455713,0.4137020826605055,208,0.407696138530011,91,0.30113976621633404,47,COMPLETE
1354,1354,0.8113207547169812,2024-03-05 04:35:48.514534,2024-03-05 04:36:03.404605,0 days 00:00:14.890071,0.002299958745440848,0.4208904451408002,204,0.43847089710075665,89,0.30196577512964534,44,COMPLETE
1355,1355,0.8207547169811321,2024-03-05 04:36:03.409077,2024-03-05 04:36:19.635899,0 days 00:00:16.226822,0.0018504970499953362,0.39062547105348616,194,0.41749324055127823,86,0.2878766505217894,48,COMPLETE
1356,1356,0.7735849056603774,2024-03-05 04:36:19.639912,2024-03-05 04:36:33.611128,0 days 00:00:13.971216,0.0013795678708619832,0.3919124415566292,207,0.4253107730509195,82,0.29334743737062047,45,COMPLETE
1357,1357,0.7452830188679245,2024-03-05 04:36:33.616000,2024-03-05 04:36:50.709362,0 days 00:00:17.093362,0.0015209371984373872,0.4171232381978067,196,0.4360795352085858,92,0.2937701385383029,46,COMPLETE
1358,1358,0.8301886792452831,2024-03-05 04:36:50.712133,2024-03-05 04:37:06.225335,0 days 00:00:15.513202,0.0012399347506684589,0.40715873416150994,203,0.41460037178298076,87,0.30926341682747005,49,COMPLETE
1359,1359,0.8207547169811321,2024-03-05 04:37:06.230176,2024-03-05 04:37:17.593422,0 days 00:00:11.363246,0.00240427497740947,0.42639852156577107,210,0.40167116060066743,92,0.2988284499505405,48,COMPLETE
1360,1360,0.7924528301886793,2024-03-05 04:37:17.595593,2024-03-05 04:37:28.973793,0 days 00:00:11.378200,0.0019914045580614794,0.4083166970140804,209,0.42702108368662806,83,0.2632465215174631,46,COMPLETE
1361,1361,0.7830188679245284,2024-03-05 04:37:28.978474,2024-03-05 04:37:43.737691,0 days 00:00:14.759217,0.0033245169596607623,0.3719611676855571,197,0.3946375161475352,89,0.27826734187121893,47,COMPLETE
1362,1362,0.8113207547169812,2024-03-05 04:37:43.740480,2024-03-05 04:37:56.279498,0 days 00:00:12.539018,0.0014995980491543917,0.4246414612464023,205,0.43697958774942647,84,0.306867778680643,49,COMPLETE
1363,1363,0.8018867924528302,2024-03-05 04:37:56.283851,2024-03-05 04:38:12.410677,0 days 00:00:16.126826,0.0012505997798683082,0.40053489623958183,201,0.4119388629692111,90,0.30746073786817657,46,COMPLETE
1364,1364,0.7830188679245284,2024-03-05 04:38:12.415726,2024-03-05 04:38:29.902201,0 days 00:00:17.486475,0.001823042437879008,0.4150687900746044,210,0.4225724340463506,93,0.27892250723311135,48,COMPLETE
1365,1365,0.7735849056603774,2024-03-05 04:38:29.909836,2024-03-05 04:38:44.963069,0 days 00:00:15.053233,0.0012788272653098626,0.4229392065729707,194,0.4278267403271295,92,0.3117767164548331,45,COMPLETE
1366,1366,0.8207547169811321,2024-03-05 04:38:44.967565,2024-03-05 04:38:59.008502,0 days 00:00:14.040937,0.0016220405252879153,0.4845758554127331,208,0.42081152838202945,85,0.30114355290986794,47,COMPLETE
1367,1367,0.8207547169811321,2024-03-05 04:38:59.013084,2024-03-05 04:39:13.383479,0 days 00:00:14.370395,0.00124462062312907,0.49265292093365004,203,0.44122548934416217,91,0.28627342557921515,48,COMPLETE
1368,1368,0.7452830188679245,2024-03-05 04:39:13.387928,2024-03-05 04:39:31.860726,0 days 00:00:18.472798,0.002044181803880706,0.4188221590848723,195,0.43593543944896423,89,0.3179692039172801,49,COMPLETE
1369,1369,0.8207547169811321,2024-03-05 04:39:31.866668,2024-03-05 04:39:49.444079,0 days 00:00:17.577411,0.0015292542900520148,0.40592558131482914,210,0.4422666312794564,87,0.2946628627792166,45,COMPLETE
1370,1370,0.8301886792452831,2024-03-05 04:39:49.449534,2024-03-05 04:40:06.276719,0 days 00:00:16.827185,0.001108578090695314,0.48703445342826207,204,0.4108728709743443,93,0.3176409814425026,49,COMPLETE
1371,1371,0.8301886792452831,2024-03-05 04:40:06.278657,2024-03-05 04:40:19.766686,0 days 00:00:13.488029,0.0012443674857094472,0.4935174626073143,197,0.43077115623939866,81,0.3106369535979065,47,COMPLETE
1372,1372,0.7924528301886793,2024-03-05 04:40:19.771151,2024-03-05 04:40:34.741373,0 days 00:00:14.970222,0.0017061558867801823,0.47837241944740433,203,0.4231887532797683,82,0.27534039884016404,47,COMPLETE
1373,1373,0.8301886792452831,2024-03-05 04:40:34.743685,2024-03-05 04:40:47.207490,0 days 00:00:12.463805,0.002585634376687574,0.4998084736627719,200,0.4321170423061815,94,0.307374964285498,46,COMPLETE
1374,1374,0.8301886792452831,2024-03-05 04:40:47.212916,2024-03-05 04:41:00.899543,0 days 00:00:13.686627,0.0011025532638007367,0.4245391618998788,209,0.44849516779103793,85,0.2916296446496736,49,COMPLETE
1375,1375,0.8018867924528302,2024-03-05 04:41:00.900958,2024-03-05 04:41:15.164129,0 days 00:00:14.263171,0.0014707043398079125,0.2555963452713671,193,0.4082247097641766,87,0.319539879503654,48,COMPLETE
1376,1376,0.8207547169811321,2024-03-05 04:41:15.166790,2024-03-05 04:41:27.286119,0 days 00:00:12.119329,0.001995424018497123,0.41496487549082395,209,0.4015886521339261,91,0.30210109623025727,48,COMPLETE
1377,1377,0.7830188679245284,2024-03-05 04:41:27.290412,2024-03-05 04:41:44.250525,0 days 00:00:16.960113,0.0012945636516487982,0.48768541418443634,204,0.44122345522186107,94,0.3243426010859334,44,COMPLETE
1378,1378,0.7830188679245284,2024-03-05 04:41:44.254603,2024-03-05 04:42:00.038358,0 days 00:00:15.783755,0.0011068324264678767,0.422111357059218,198,0.41962771735159343,95,0.21328676026095672,47,COMPLETE
1379,1379,0.7641509433962265,2024-03-05 04:42:00.042347,2024-03-05 04:42:12.976256,0 days 00:00:12.933909,0.0015007278918954263,0.3917229707255423,212,0.4291179668062294,83,0.2903779148209523,45,COMPLETE
1380,1380,0.8207547169811321,2024-03-05 04:42:12.981817,2024-03-05 04:42:30.269526,0 days 00:00:17.287709,0.0010249736140148641,0.4744974588785068,207,0.39123119010001356,89,0.33594570601213264,46,COMPLETE
1381,1381,0.7641509433962265,2024-03-05 04:42:30.271835,2024-03-05 04:42:46.429190,0 days 00:00:16.157355,0.00171711534430344,0.4115731981201096,190,0.3763613489128001,92,0.4410006399521251,50,COMPLETE
1382,1382,0.7358490566037735,2024-03-05 04:42:46.434269,2024-03-05 04:43:01.827336,0 days 00:00:15.393067,0.0012975090796661874,0.3592283058095955,200,0.43386514835565493,94,0.45841782808622167,49,COMPLETE
1383,1383,0.7830188679245284,2024-03-05 04:43:01.829878,2024-03-05 04:43:17.264418,0 days 00:00:15.434540,0.002138424682924115,0.4283837072105445,211,0.3478216666571128,88,0.4654630208759956,44,COMPLETE
1384,1384,0.7358490566037735,2024-03-05 04:43:17.269092,2024-03-05 04:43:31.710509,0 days 00:00:14.441417,0.0010008308605947147,0.341529326360387,207,0.42621934221129015,91,0.2685405166464038,62,COMPLETE
1385,1385,0.8113207547169812,2024-03-05 04:43:31.714150,2024-03-05 04:43:47.177227,0 days 00:00:15.463077,0.0015757550593698847,0.494014359867498,193,0.44426352676891656,96,0.3301113416422391,48,COMPLETE
1386,1386,0.7735849056603774,2024-03-05 04:43:47.181162,2024-03-05 04:44:01.044263,0 days 00:00:13.863101,0.0011372367485663292,0.4823404410195087,213,0.4053244570606746,85,0.2859771757654355,46,COMPLETE
1387,1387,0.7641509433962265,2024-03-05 04:44:01.047012,2024-03-05 04:44:21.132798,0 days 00:00:20.085786,0.0013626149770835,0.3225633190763721,198,0.41597991415949814,80,0.31232247071534414,47,COMPLETE
1388,1388,0.7735849056603774,2024-03-05 04:44:21.137646,2024-03-05 04:44:35.637613,0 days 00:00:14.499967,0.0018237090856267576,0.47183931605681706,205,0.4500255946271129,93,0.49158917801707286,50,COMPLETE
1389,1389,0.7641509433962265,2024-03-05 04:44:35.642882,2024-03-05 04:44:52.963241,0 days 00:00:17.320359,0.0009897679044606536,0.41912368533589145,211,0.43723584407732974,110,0.3400745291566958,51,COMPLETE
1390,1390,0.7924528301886793,2024-03-05 04:44:52.964923,2024-03-05 04:45:05.458171,0 days 00:00:12.493248,0.0025006300192478167,0.40400000961008464,202,0.443426501664412,66,0.30041265856006455,54,COMPLETE
1391,1391,0.7735849056603774,2024-03-05 04:45:05.461305,2024-03-05 04:45:17.131514,0 days 00:00:11.670209,0.0014392369577020862,0.48820265366422494,195,0.4243707484267633,90,0.3250899594895465,45,COMPLETE
1392,1392,0.7735849056603774,2024-03-05 04:45:17.135439,2024-03-05 04:45:33.126157,0 days 00:00:15.990718,0.0011772040388712088,0.4290523769903005,188,0.40895758786132774,86,0.48028111386923616,49,COMPLETE
1393,1393,0.8301886792452831,2024-03-05 04:45:33.130038,2024-03-05 04:45:49.193348,0 days 00:00:16.063310,0.0009148876820829198,0.4998148804843043,204,0.3322568810394774,95,0.31527461119286226,47,COMPLETE
1394,1394,0.8018867924528302,2024-03-05 04:45:49.197094,2024-03-05 04:45:59.642523,0 days 00:00:10.445429,0.003070314862807799,0.42876942827318426,208,0.43305066957968197,106,0.33564952846003143,53,COMPLETE
1395,1395,0.8018867924528302,2024-03-05 04:45:59.647448,2024-03-05 04:46:10.237713,0 days 00:00:10.590265,0.0020399554184729186,0.48118442306932063,201,0.4210472741754858,82,0.27949346852785845,50,COMPLETE
1396,1396,0.7924528301886793,2024-03-05 04:46:10.242580,2024-03-05 04:46:29.018443,0 days 00:00:18.775863,0.0013098896307542113,0.46720329450770753,212,0.17184767203185056,63,0.46818791443507213,55,COMPLETE
1397,1397,0.8584905660377359,2024-03-05 04:46:29.024018,2024-03-05 04:46:40.876267,0 days 00:00:11.852249,0.0017361628813647011,0.4129501220761035,192,0.19656779850660755,39,0.2961402411342851,61,COMPLETE
1398,1398,0.7735849056603774,2024-03-05 04:46:40.878271,2024-03-05 04:46:50.674174,0 days 00:00:09.795903,0.0023847868355087046,0.39393556638591737,191,0.18454807827190647,44,0.2266526272784296,61,COMPLETE
1399,1399,0.7735849056603774,2024-03-05 04:46:50.677634,2024-03-05 04:47:04.732068,0 days 00:00:14.054434,0.0024907177939665656,0.4009569571313883,188,0.1931305313497492,35,0.2939558469863396,60,COMPLETE
1400,1400,0.7830188679245284,2024-03-05 04:47:04.735979,2024-03-05 04:47:17.406402,0 days 00:00:12.670423,0.0021431977101308715,0.40090127128503433,187,0.18221815022210316,35,0.29640757703311915,64,COMPLETE
1401,1401,0.8018867924528302,2024-03-05 04:47:17.411722,2024-03-05 04:47:35.237088,0 days 00:00:17.825366,0.0018828968951832995,0.4066204379881086,194,0.1963010531162146,52,0.2909264663815293,62,COMPLETE
1402,1402,0.8207547169811321,2024-03-05 04:47:35.241293,2024-03-05 04:47:50.845450,0 days 00:00:15.604157,0.0020603434125946517,0.4102836881237858,183,0.18657192687518082,39,0.28440704700763825,58,COMPLETE
1403,1403,0.8018867924528302,2024-03-05 04:47:50.850064,2024-03-05 04:48:07.629442,0 days 00:00:16.779378,0.0017613681593948766,0.4150721875130151,193,0.1982654300602483,49,0.30643320124422324,63,COMPLETE
1404,1404,0.8113207547169812,2024-03-05 04:48:07.635057,2024-03-05 04:48:20.504050,0 days 00:00:12.868993,0.0028653570833269216,0.4045367210919602,185,0.1913534010220968,37,0.2848959997382602,62,COMPLETE
1405,1405,0.7830188679245284,2024-03-05 04:48:20.506929,2024-03-05 04:48:33.532659,0 days 00:00:13.025730,0.0017749528317590362,0.4119928593832903,195,0.20469899221682084,88,0.2997854211748338,61,COMPLETE
1406,1406,0.8207547169811321,2024-03-05 04:48:33.537517,2024-03-05 04:48:49.790248,0 days 00:00:16.252731,0.0016647222780082486,0.39549225255105763,193,0.20056504969139383,43,0.2979135177461395,62,COMPLETE
1407,1407,0.7735849056603774,2024-03-05 04:48:49.792671,2024-03-05 04:49:06.523726,0 days 00:00:16.731055,0.002301287116634772,0.4093834232793184,189,0.17832680992041447,90,0.2822783041009898,61,COMPLETE
1408,1408,0.8301886792452831,2024-03-05 04:49:06.530726,2024-03-05 04:49:21.762580,0 days 00:00:15.231854,0.0015822903658678277,0.417581267481842,190,0.1885088710512978,92,0.30541055564674313,60,COMPLETE
1409,1409,0.8113207547169812,2024-03-05 04:49:21.765101,2024-03-05 04:49:38.451768,0 days 00:00:16.686667,0.001842609849315436,0.42144540575970224,192,0.1878678217879294,46,0.2768701107176269,61,COMPLETE
1410,1410,0.839622641509434,2024-03-05 04:49:38.456691,2024-03-05 04:49:54.744414,0 days 00:00:16.287723,0.001500406766231703,0.42020560089247594,196,0.201677949677553,46,0.29333343112242044,59,COMPLETE
1411,1411,0.7735849056603774,2024-03-05 04:49:54.746859,2024-03-05 04:50:08.731353,0 days 00:00:13.984494,0.002096687673885775,0.40976486280226193,185,0.2082447746447565,39,0.3126850863774054,63,COMPLETE
1412,1412,0.7735849056603774,2024-03-05 04:50:08.738392,2024-03-05 04:50:17.887790,0 days 00:00:09.149398,0.003201999146298969,0.41898551880941454,189,0.17229910716168226,51,0.30368090982901885,46,COMPLETE
1413,1413,0.7924528301886793,2024-03-05 04:50:17.889920,2024-03-05 04:50:34.990935,0 days 00:00:17.101015,0.001436869273768412,0.4261356753435479,185,0.1991020197335975,102,0.2749088077332472,60,COMPLETE
1414,1414,0.7830188679245284,2024-03-05 04:50:34.995583,2024-03-05 04:50:49.783082,0 days 00:00:14.787499,0.001825437503345385,0.42864181456919415,191,0.20529036804797168,36,0.2948256704575056,60,COMPLETE
1415,1415,0.8113207547169812,2024-03-05 04:50:49.786121,2024-03-05 04:51:07.407030,0 days 00:00:17.620909,0.0016163186019556369,0.14690843970045891,199,0.21072777162336223,49,0.30410672700151364,60,COMPLETE
1416,1416,0.7924528301886793,2024-03-05 04:51:07.412679,2024-03-05 04:51:27.962893,0 days 00:00:20.550214,0.0013554537730130858,0.37769053629386834,182,0.21214521090836233,98,0.28400119838201093,59,COMPLETE
1417,1417,0.7830188679245284,2024-03-05 04:51:27.965786,2024-03-05 04:51:41.893213,0 days 00:00:13.927427,0.0024992300652032194,0.3881350009818737,196,0.19589307290459967,108,0.2651891653918371,62,COMPLETE
1418,1418,0.8301886792452831,2024-03-05 04:51:41.898807,2024-03-05 04:51:58.458072,0 days 00:00:16.559265,0.0016339138043572963,0.3975215853819234,196,0.2042465070772016,47,0.31292094858006464,59,COMPLETE
1419,1419,0.8113207547169812,2024-03-05 04:51:58.460870,2024-03-05 04:52:14.653007,0 days 00:00:16.192137,0.0013115879887303237,0.40713867524792996,179,0.19320430190939722,41,0.32042593627940447,57,COMPLETE
1420,1420,0.8018867924528302,2024-03-05 04:52:14.657511,2024-03-05 04:52:26.561484,0 days 00:00:11.903973,0.0020540990855278034,0.41831701392003284,190,0.3626576599558002,42,0.2876382735389708,59,COMPLETE
1421,1421,0.7735849056603774,2024-03-05 04:52:26.564634,2024-03-05 04:52:39.248053,0 days 00:00:12.683419,0.0012009643802296797,0.4326945471291177,186,0.21570168961802122,52,0.30654745242871073,62,COMPLETE
1422,1422,0.8018867924528302,2024-03-05 04:52:39.252695,2024-03-05 04:52:50.938516,0 days 00:00:11.685821,0.0016183355270323477,0.4152406771045007,74,0.19159409999738025,34,0.29655254162954825,47,COMPLETE
